年,月,日,时间,水位(m),流量(m3/s),含沙量(kg/m3) ,排沙量
2020.0,12.0,17.0,22:00,43.15,829,1.017871794871795,843.8157179487181
2020.0,12.0,17.0,23:00,43.16,840,1.0132820512820513,851.1569230769231
2020.0,12.0,18.0,0:00,43.12,796,1.0086923076923078,802.919076923077
2020.0,12.0,18.0,2:00,43.06,734,1.004102564102564,737.011282051282
2020.0,12.0,18.0,4:00,43.11,786,0.9995128205128205,785.617076923077
2020.0,12.0,18.0,6:00,43.1,775,0.9949230769230769,771.0653846153846
2020.0,12.0,18.0,8:00,43.04,713,0.9903333333333334,706.1076666666667
2020.0,12.0,18.0,10:00,42.99,665,0.9857435897435898,655.5194871794872
2020.0,12.0,18.0,12:00,42.93,610,0.9811538461538462,598.5038461538461
2020.0,12.0,18.0,14:00,42.89,576,0.9765641025641025,562.5009230769231
2020.0,12.0,18.0,16:00,42.87,559,0.971974358974359,543.3336666666667
2020.0,12.0,18.0,18:00,42.88,567,0.9673846153846154,548.507076923077
2020.0,12.0,18.0,20:00,42.89,576,0.9627948717948718,554.5698461538461
2020.0,12.0,18.0,22:00,42.94,619,0.9582051282051283,593.1289743589743
2020.0,12.0,18.0,23:00,43.05,723,0.9536153846153846,689.4639230769232
2020.0,12.0,19.0,0:00,43.09,764,0.949025641025641,725.0555897435897
2020.0,12.0,19.0,2:00,43.13,807,0.9444358974358975,762.1597692307693
2020.0,12.0,19.0,4:00,43.06,734,0.9398461538461539,689.847076923077
2020.0,12.0,19.0,6:00,43.05,723,0.9352564102564103,676.1903846153846
2020.0,12.0,19.0,8:00,43.01,684,0.9306666666666666,636.576
2020.0,12.0,19.0,10:00,42.97,646,0.9260769230769231,598.2456923076924
2020.0,12.0,19.0,12:00,43.01,684,0.9214871794871795,630.2972307692307
2020.0,12.0,19.0,14:00,42.93,610,0.9168974358974359,559.3074358974359
2020.0,12.0,19.0,16:00,42.86,551,0.9123076923076923,502.6815384615384
2020.0,12.0,19.0,17:00,42.98,655,0.9077179487179488,594.5552564102564
2020.0,12.0,19.0,18:00,42.99,665,0.9031282051282051,600.5802564102564
2020.0,12.0,19.0,20:00,42.94,619,0.8985384615384615,556.1953076923077
2020.0,12.0,19.0,22:00,42.92,601,0.893948717948718,537.2631794871795
2020.0,12.0,20.0,0:00,42.86,551,0.8893589743589744,490.0367948717949
2020.0,12.0,20.0,2:00,42.86,551,0.8847692307692308,487.5078461538461
2020.0,12.0,20.0,4:00,42.88,567,0.8801794871794872,499.06176923076924
2020.0,12.0,20.0,6:00,42.81,511,0.8755897435897436,447.426358974359
2020.0,12.0,20.0,8:00,42.77,483,0.871,420.693
2020.0,12.0,20.0,10:00,42.75,469,0.875625,410.668125
2020.0,12.0,20.0,12:00,42.75,469,0.88025,412.83725
2020.0,12.0,20.0,14:00,42.77,483,0.884875,427.39462499999996
2020.0,12.0,20.0,15:00,42.8,504,0.8895,448.308
2020.0,12.0,20.0,16:00,42.9,584,0.894125,522.169
2020.0,12.0,20.0,18:00,42.98,655,0.8987499999999999,588.68125
2020.0,12.0,20.0,20:00,42.96,637,0.903375,575.449875
2020.0,12.0,20.0,22:00,42.9,584,0.908,530.272
2020.0,12.0,21.0,0:00,42.91,593,0.912625,541.186625
2020.0,12.0,21.0,1:00,42.87,559,0.91725,512.74275
2020.0,12.0,21.0,2:00,42.84,535,0.921875,493.203125
2020.0,12.0,21.0,3:00,42.78,490,0.9265,453.985
2020.0,12.0,21.0,4:00,42.74,462,0.931125,430.17975
2020.0,12.0,21.0,5:00,42.71,442,0.93575,413.6015
2020.0,12.0,21.0,6:00,42.73,455,0.940375,427.87062499999996
2020.0,12.0,21.0,7:00,42.84,535,0.945,505.575
2020.0,12.0,21.0,8:00,42.95,628,0.9496249999999999,596.3644999999999
2020.0,12.0,21.0,9:00,42.95,628,0.9542499999999999,599.269
2020.0,12.0,21.0,10:00,42.91,593,0.9588749999999999,568.6128749999999
2020.0,12.0,21.0,11:00,42.84,535,0.9634999999999999,515.4725
2020.0,12.0,21.0,12:00,42.79,497,0.9681249999999999,481.1581249999999
2020.0,12.0,21.0,13:00,42.75,469,0.97275,456.21975
2020.0,12.0,21.0,14:00,42.73,455,0.977375,444.705625
2020.0,12.0,21.0,15:00,42.72,448,0.982,439.936
2020.0,12.0,21.0,16:00,42.74,462,0.986625,455.82075
2020.0,12.0,21.0,17:00,42.83,527,0.99125,522.38875
2020.0,12.0,21.0,18:00,42.96,637,0.995875,634.3723749999999
2020.0,12.0,21.0,19:00,42.98,655,1.0005,655.3275
2020.0,12.0,21.0,20:00,42.98,655,1.005125,658.3568750000001
2020.0,12.0,21.0,21:00,43.0,674,1.00975,680.5714999999999
2020.0,12.0,21.0,22:00,42.99,665,1.014375,674.559375
2020.0,12.0,21.0,23:00,42.93,610,1.019,621.5899999999999
2020.0,12.0,22.0,0:00,42.88,567,1.023625,580.3953750000001
2020.0,12.0,22.0,2:00,42.82,519,1.0282499999999999,533.66175
2020.0,12.0,22.0,4:00,42.84,535,1.032875,552.588125
2020.0,12.0,22.0,6:00,42.93,610,1.0374999999999999,632.8749999999999
2020.0,12.0,22.0,8:00,42.88,567,1.042125,590.884875
2020.0,12.0,22.0,10:00,42.8,504,1.0467499999999998,527.5619999999999
2020.0,12.0,22.0,12:00,42.77,483,1.051375,507.814125
2020.0,12.0,22.0,14:00,42.98,655,1.0559999999999998,691.6799999999998
2020.0,12.0,22.0,16:00,43.01,684,1.060625,725.4675
2020.0,12.0,22.0,17:00,42.99,665,1.0652499999999998,708.3912499999999
2020.0,12.0,22.0,18:00,42.91,593,1.069875,634.4358749999999
2020.0,12.0,22.0,20:00,42.75,469,1.0745,503.9405
2020.0,12.0,23.0,0:00,42.86,551,1.079125,594.5978749999999
2020.0,12.0,23.0,4:00,42.8,504,1.08375,546.21
2020.0,12.0,23.0,8:00,42.79,497,1.0883749999999999,540.922375
2020.0,12.0,23.0,12:00,42.73,455,1.093,497.315
2020.0,12.0,23.0,13:00,42.88,567,1.0976249999999999,622.3533749999999
2020.0,12.0,23.0,16:00,42.96,637,1.10225,702.13325
2020.0,12.0,23.0,18:00,42.84,535,1.1068749999999998,592.1781249999999
2020.0,12.0,23.0,20:00,42.78,490,1.1115,544.635
2020.0,12.0,24.0,0:00,42.8,504,1.1161249999999998,562.5269999999999
2020.0,12.0,24.0,4:00,42.76,476,1.12075,533.477
2020.0,12.0,24.0,6:00,42.79,497,1.125375,559.311375
2020.0,12.0,24.0,8:00,42.85,543,1.13,613.5899999999999
2020.0,12.0,24.0,12:00,42.81,511,1.137,581.0070000000001
2020.0,12.0,24.0,16:00,42.82,519,1.144,593.736
2020.0,12.0,24.0,18:00,42.82,519,1.1509999999999998,597.3689999999999
2020.0,12.0,24.0,20:00,42.9,584,1.158,676.2719999999999
2020.0,12.0,24.0,22:00,42.93,610,1.165,710.65
2020.0,12.0,25.0,0:00,42.95,628,1.172,736.016
2020.0,12.0,25.0,4:00,42.85,543,1.1789999999999998,640.1969999999999
2020.0,12.0,25.0,5:00,42.79,497,1.186,589.442
2020.0,12.0,25.0,6:00,42.76,476,1.193,567.868
2020.0,12.0,25.0,8:00,42.76,476,1.2,571.1999999999999
2020.0,12.0,25.0,11:00,42.71,442,1.18495,523.7479
2020.0,12.0,25.0,12:00,42.67,415,1.1699,485.50849999999997
2020.0,12.0,25.0,16:00,42.64,396,1.15485,457.32059999999996
2020.0,12.0,25.0,18:00,42.68,422,1.1398,480.99559999999997
2020.0,12.0,25.0,20:00,42.88,567,1.12475,637.73325
2020.0,12.0,25.0,22:00,42.85,543,1.1097,602.5671
2020.0,12.0,26.0,0:00,42.82,519,1.09465,568.12335
2020.0,12.0,26.0,4:00,42.78,490,1.0796,529.0039999999999
2020.0,12.0,26.0,6:00,42.74,462,1.0645499999999999,491.8220999999999
2020.0,12.0,26.0,8:00,42.71,442,1.0495,463.879
2020.0,12.0,26.0,10:00,42.69,428,1.03445,442.74460000000005
2020.0,12.0,26.0,12:00,42.65,402,1.0194,409.7988
2020.0,12.0,26.0,15:00,42.75,469,1.00435,471.04015000000004
2020.0,12.0,26.0,16:00,42.88,686,0.9893,678.6598
2020.0,12.0,26.0,18:00,42.81,608,0.9742500000000001,592.344
2020.0,12.0,26.0,20:00,42.74,538,0.9592,516.0496
2020.0,12.0,26.0,22:00,42.69,490,0.94415,462.6335
2020.0,12.0,27.0,0:00,42.67,473,0.9291,439.46430000000004
2020.0,12.0,27.0,4:00,42.71,508,0.91405,464.3374
2020.0,12.0,27.0,8:00,42.79,588,0.899,528.612
2020.0,12.0,27.0,12:00,42.84,641,0.8823333333333333,565.5756666666666
2020.0,12.0,27.0,16:00,42.9,710,0.8656666666666667,614.6233333333333
2020.0,12.0,27.0,17:00,42.85,652,0.849,553.548
2020.0,12.0,27.0,18:00,42.8,598,0.8323333333333334,497.73533333333336
2020.0,12.0,27.0,20:00,42.84,641,0.8156666666666667,522.8423333333333
2020.0,12.0,27.0,22:00,42.71,508,0.799,405.892
2020.0,12.0,28.0,0:00,42.68,481,0.7823333333333333,376.3023333333333
2020.0,12.0,28.0,4:00,42.64,448,0.7656666666666667,343.0186666666667
2020.0,12.0,28.0,8:00,42.66,464,0.749,347.536
2020.0,12.0,28.0,10:00,42.69,490,0.802,392.98
2020.0,12.0,28.0,12:00,42.73,528,0.855,451.44
2020.0,12.0,28.0,16:00,42.74,538,0.908,488.504
2020.0,12.0,28.0,20:00,42.75,548,0.9610000000000001,526.628
2020.0,12.0,29.0,0:00,42.72,518,1.014,525.252
2020.0,12.0,29.0,4:00,42.69,490,1.0670000000000002,522.83
2020.0,12.0,29.0,8:00,42.7,499,1.12,558.8800000000001
2020.0,12.0,29.0,12:00,42.76,558,1.1676190476190478,651.5314285714287
2020.0,12.0,29.0,14:00,42.85,652,1.2152380952380955,792.3352380952382
2020.0,12.0,29.0,16:00,42.85,652,1.262857142857143,823.3828571428571
2020.0,12.0,29.0,20:00,42.86,663,1.3104761904761906,868.8457142857144
2020.0,12.0,30.0,0:00,42.86,663,1.3580952380952382,900.417142857143
2020.0,12.0,30.0,2:00,42.82,619,1.4057142857142857,870.1371428571429
2020.0,12.0,30.0,4:00,43.01,850,1.4533333333333334,1235.3333333333333
2020.0,12.0,30.0,6:00,43.06,916,1.500952380952381,1374.872380952381
2020.0,12.0,30.0,8:00,43.05,903,1.5485714285714287,1398.3600000000001
2020.0,12.0,30.0,10:00,43.0,837,1.5961904761904764,1336.0114285714287
2020.0,12.0,30.0,12:00,42.9,710,1.6438095238095238,1167.104761904762
2020.0,12.0,30.0,14:00,42.86,663,1.6914285714285715,1121.4171428571428
2020.0,12.0,30.0,16:00,42.84,641,1.7390476190476192,1114.729523809524
2020.0,12.0,30.0,18:00,42.85,652,1.7866666666666666,1164.9066666666668
2020.0,12.0,30.0,20:00,42.84,641,1.8342857142857143,1175.777142857143
2020.0,12.0,30.0,22:00,43.02,863,1.881904761904762,1624.0838095238096
2020.0,12.0,31.0,0:00,42.97,798,1.9295238095238096,1539.76
2020.0,12.0,31.0,2:00,42.9,710,1.9771428571428573,1403.7714285714287
2020.0,12.0,31.0,4:00,42.81,608,2.0247619047619048,1231.055238095238
2020.0,12.0,31.0,6:00,42.8,598,2.0723809523809527,1239.2838095238096
2020.0,12.0,31.0,8:00,43.03,876,2.12,1857.1200000000001
2020.0,12.0,31.0,10:00,43.07,929,2.045,1899.8049999999998
2020.0,12.0,31.0,12:00,43.04,889,1.9700000000000002,1751.3300000000002
2020.0,12.0,31.0,13:00,42.93,610,1.895,1155.95
2020.0,12.0,31.0,14:00,42.86,551,1.82,1002.82
2020.0,12.0,31.0,15:00,42.82,519,1.745,905.6550000000001
2020.0,12.0,31.0,16:00,42.79,497,1.6700000000000002,829.9900000000001
2020.0,12.0,31.0,18:00,42.77,483,1.5950000000000002,770.3850000000001
2020.0,12.0,31.0,20:00,42.76,476,1.52,723.52
2020.0,12.0,31.0,22:00,42.76,476,1.4450000000000003,687.8200000000002
2020.0,12.0,31.0,24:00,42.79,497,1.37,680.8900000000001
2021.0,1.0,1.0,0:00,42.79,497,1.37,680.8900000000001
2021.0,1.0,1.0,2:00,43.03,614,1.2655,777.017
2021.0,1.0,1.0,4:00,43.1,650,1.161,754.65
2021.0,1.0,1.0,6:00,43.1,650,1.0565,686.725
2021.0,1.0,1.0,8:00,42.97,584,0.952,555.968
2021.0,1.0,1.0,10:00,42.89,545,0.9666666666666667,526.8333333333334
2021.0,1.0,1.0,12:00,42.83,515,0.9813333333333333,505.38666666666666
2021.0,1.0,1.0,13:00,42.81,506,0.996,503.976
2021.0,1.0,1.0,15:00,42.79,497,0.977,485.569
2021.0,1.0,1.0,16:00,42.79,497,1.001611111111111,497.8007222222222
2021.0,1.0,1.0,20:00,42.8,501,1.0262222222222221,514.1373333333333
2021.0,1.0,2.0,0:00,43.03,614,1.0508333333333333,645.2116666666666
2021.0,1.0,2.0,2:00,43.1,650,1.0754444444444444,699.0388888888889
2021.0,1.0,2.0,4:00,43.14,671,1.1000555555555556,738.1372777777777
2021.0,1.0,2.0,6:00,43.03,614,1.1246666666666667,690.5453333333334
2021.0,1.0,2.0,8:00,42.91,555,1.1492777777777778,637.8491666666667
2021.0,1.0,2.0,10:00,42.87,535,1.1738888888888888,628.0305555555555
2021.0,1.0,2.0,12:00,42.85,524,1.1985,628.0139999999999
2021.0,1.0,2.0,16:00,42.89,545,1.223111111111111,666.5955555555555
2021.0,1.0,2.0,18:00,43.04,619,1.2477222222222222,772.3400555555555
2021.0,1.0,2.0,20:00,43.02,609,1.2723333333333333,774.851
2021.0,1.0,2.0,22:00,42.92,560,1.2969444444444445,726.2888888888889
2021.0,1.0,3.0,0:00,42.89,545,1.3215555555555554,720.2477777777776
2021.0,1.0,3.0,2:00,42.75,481,1.3461666666666665,647.5061666666666
2021.0,1.0,3.0,4:00,42.97,584,1.3707777777777777,800.5342222222222
2021.0,1.0,3.0,6:00,43.06,629,1.3953888888888888,877.699611111111
2021.0,1.0,3.0,8:00,43.03,614,1.42,871.88
2021.0,1.0,3.0,12:00,42.82,510,1.4363888888888887,732.5583333333333
2021.0,1.0,3.0,16:00,42.75,481,1.4527777777777777,698.786111111111
2021.0,1.0,3.0,20:00,42.76,484,1.4691666666666665,711.0766666666666
2021.0,1.0,4.0,0:00,42.77,488,1.4855555555555555,724.9511111111111
2021.0,1.0,4.0,2:00,42.8,501,1.5019444444444443,752.4741666666666
2021.0,1.0,4.0,4:00,43.07,634,1.5183333333333333,962.6233333333333
2021.0,1.0,4.0,6:00,43.11,655,1.534722222222222,1005.2430555555554
2021.0,1.0,4.0,8:00,43.03,614,1.551111111111111,952.3822222222223
2021.0,1.0,4.0,10:00,42.89,545,1.5675,854.2874999999999
2021.0,1.0,4.0,12:00,42.8,501,1.5838888888888887,793.5283333333332
2021.0,1.0,4.0,14:00,42.77,488,1.6002777777777777,780.9355555555555
2021.0,1.0,4.0,16:00,42.77,488,1.6166666666666665,788.9333333333333
2021.0,1.0,4.0,18:00,42.79,497,1.6330555555555555,811.6286111111111
2021.0,1.0,4.0,20:00,42.79,497,1.6494444444444443,819.7738888888888
2021.0,1.0,4.0,22:00,42.78,492,1.665833333333333,819.5899999999999
2021.0,1.0,5.0,0:00,42.75,481,1.682222222222222,809.1488888888888
2021.0,1.0,5.0,4:00,42.72,468,1.698611111111111,794.9499999999999
2021.0,1.0,5.0,8:00,42.67,448,1.7149999999999999,768.3199999999999
2021.0,1.0,5.0,12:00,42.64,434,1.7313888888888886,751.4227777777777
2021.0,1.0,5.0,16:00,42.64,434,1.7477777777777777,758.5355555555554
2021.0,1.0,5.0,20:00,42.64,434,1.7641666666666664,765.6483333333332
2021.0,1.0,6.0,0:00,42.63,430,1.7805555555555554,765.6388888888888
2021.0,1.0,6.0,4:00,42.62,426,1.7969444444444442,765.4983333333332
2021.0,1.0,6.0,8:00,42.64,434,1.813333333333333,786.9866666666666
2021.0,1.0,6.0,12:00,42.68,452,1.829722222222222,827.0344444444444
2021.0,1.0,6.0,16:00,42.67,448,1.846111111111111,827.0577777777778
2021.0,1.0,6.0,20:00,42.67,448,1.8624999999999998,834.3999999999999
2021.0,1.0,7.0,0:00,42.63,430,1.8788888888888886,807.9222222222221
2021.0,1.0,7.0,4:00,42.6,418,1.8952777777777776,792.2261111111111
2021.0,1.0,7.0,8:00,42.53,392,1.9116666666666664,749.3733333333332
2021.0,1.0,7.0,12:00,42.54,396,1.9280555555555554,763.51
2021.0,1.0,7.0,16:00,42.51,385,1.9444444444444442,748.611111111111
2021.0,1.0,7.0,20:00,42.5,382,1.960833333333333,749.0383333333332
2021.0,1.0,8.0,0:00,42.55,400,1.977222222222222,790.8888888888888
2021.0,1.0,8.0,4:00,42.54,396,1.993611111111111,789.4699999999999
2021.0,1.0,8.0,8:00,42.5,382,2.01,767.8199999999999
2021.0,1.0,8.0,12:00,42.45,365,2.026,739.4899999999999
2021.0,1.0,8.0,16:00,42.47,372,2.042,759.6239999999999
2021.0,1.0,8.0,18:00,42.5,382,2.058,786.156
2021.0,1.0,8.0,20:00,42.52,389,2.074,806.786
2021.0,1.0,8.0,22:00,42.54,396,2.09,827.64
2021.0,1.0,9.0,0:00,42.55,400,2.106,842.4
2021.0,1.0,9.0,4:00,42.55,400,2.122,848.8
2021.0,1.0,9.0,6:00,42.57,407,2.138,870.1659999999999
2021.0,1.0,9.0,8:00,42.55,400,2.154,861.5999999999999
2021.0,1.0,9.0,12:00,42.49,379,2.17,822.43
2021.0,1.0,9.0,16:00,42.49,379,2.186,828.494
2021.0,1.0,9.0,20:00,42.57,407,2.202,896.2139999999999
2021.0,1.0,10.0,0:00,42.59,414,2.218,918.252
2021.0,1.0,10.0,4:00,42.61,422,2.234,942.748
2021.0,1.0,10.0,8:00,42.57,407,2.25,915.75
2021.0,1.0,10.0,12:00,42.53,392,2.2144,868.0448
2021.0,1.0,10.0,16:00,42.55,400,2.1788,871.52
2021.0,1.0,10.0,17:00,42.61,422,2.1432,904.4304000000001
2021.0,1.0,10.0,20:00,42.65,438,2.1076,923.1288000000001
2021.0,1.0,11.0,0:00,42.66,443,2.072,917.8960000000001
2021.0,1.0,11.0,4:00,42.66,443,2.0364,902.1252
2021.0,1.0,11.0,8:00,42.65,438,2.0008,876.3503999999999
2021.0,1.0,11.0,12:00,42.6,418,1.9652,821.4536
2021.0,1.0,11.0,16:00,42.56,403,1.9296000000000002,777.6288000000001
2021.0,1.0,11.0,20:00,42.62,426,1.8940000000000001,806.844
2021.0,1.0,12.0,0:00,42.64,434,1.8584,806.5456
2021.0,1.0,12.0,4:00,42.64,434,1.8228,791.0952
2021.0,1.0,12.0,8:00,42.61,422,1.7872000000000001,754.1984000000001
2021.0,1.0,12.0,12:00,42.56,403,1.7516,705.8948
2021.0,1.0,12.0,16:00,42.62,426,1.7160000000000002,731.0160000000001
2021.0,1.0,12.0,20:00,42.64,434,1.6804000000000001,729.2936000000001
2021.0,1.0,13.0,0:00,42.64,434,1.6448,713.8432
2021.0,1.0,13.0,4:00,42.63,430,1.6092000000000002,691.9560000000001
2021.0,1.0,13.0,8:00,42.63,430,1.5736,676.648
2021.0,1.0,13.0,12:00,42.63,430,1.5380000000000003,661.3400000000001
2021.0,1.0,13.0,16:00,42.63,430,1.5024000000000002,646.032
2021.0,1.0,13.0,20:00,42.63,430,1.4668,630.724
2021.0,1.0,14.0,0:00,42.61,422,1.4312,603.9664
2021.0,1.0,14.0,4:00,42.62,426,1.3956000000000002,594.5256
2021.0,1.0,14.0,8:00,42.62,426,1.36,579.36
2021.0,1.0,14.0,12:00,42.61,422,1.3458333333333334,567.9416666666667
2021.0,1.0,14.0,16:00,42.61,422,1.3316666666666668,561.9633333333334
2021.0,1.0,14.0,20:00,42.61,422,1.3175000000000001,555.985
2021.0,1.0,15.0,0:00,42.58,410,1.3033333333333335,534.3666666666667
2021.0,1.0,15.0,4:00,42.59,414,1.2891666666666668,533.715
2021.0,1.0,15.0,8:00,42.59,414,1.2750000000000001,527.85
2021.0,1.0,15.0,12:00,42.58,410,1.2608333333333335,516.9416666666667
2021.0,1.0,15.0,16:00,42.58,410,1.2466666666666668,511.1333333333334
2021.0,1.0,15.0,20:00,42.56,403,1.2325000000000002,496.69750000000005
2021.0,1.0,16.0,0:00,42.53,392,1.2183333333333335,477.5866666666667
2021.0,1.0,16.0,4:00,42.53,392,1.2041666666666668,472.0333333333334
2021.0,1.0,16.0,8:00,42.5,382,1.19,454.58
2021.0,1.0,16.0,12:00,42.49,379,1.1758333333333333,445.6408333333333
2021.0,1.0,16.0,16:00,42.49,379,1.1616666666666666,440.27166666666665
2021.0,1.0,16.0,20:00,42.47,372,1.1475,426.87
2021.0,1.0,17.0,0:00,42.44,362,1.1333333333333333,410.26666666666665
2021.0,1.0,17.0,4:00,42.42,356,1.1191666666666666,398.42333333333335
2021.0,1.0,17.0,8:00,42.43,359,1.105,396.695
2021.0,1.0,17.0,12:00,42.4,350,1.0908333333333333,381.7916666666667
2021.0,1.0,17.0,16:00,42.39,347,1.0766666666666667,373.60333333333335
2021.0,1.0,17.0,20:00,42.38,344,1.0625,365.5
2021.0,1.0,18.0,0:00,42.35,338,1.0483333333333333,354.33666666666664
2021.0,1.0,18.0,4:00,42.35,338,1.0341666666666667,349.54833333333335
2021.0,1.0,18.0,8:00,42.37,342,1.02,348.84000000000003
2021.0,1.0,18.0,12:00,42.37,342,1.0013333333333334,342.456
2021.0,1.0,18.0,16:00,42.36,339,0.9826666666666667,333.124
2021.0,1.0,18.0,20:00,42.37,342,0.964,329.688
2021.0,1.0,19.0,0:00,42.38,344,0.9453333333333334,325.19466666666665
2021.0,1.0,19.0,4:00,42.38,344,0.9266666666666667,318.77333333333337
2021.0,1.0,19.0,8:00,42.38,344,0.908,312.35200000000003
2021.0,1.0,19.0,12:00,42.36,339,0.8893333333333333,301.484
2021.0,1.0,19.0,16:00,42.33,333,0.8706666666666667,289.932
2021.0,1.0,19.0,20:00,42.32,330,0.8520000000000001,281.16
2021.0,1.0,20.0,0:00,42.29,322,0.8333333333333334,268.33333333333337
2021.0,1.0,20.0,4:00,42.31,328,0.8146666666666667,267.21066666666667
2021.0,1.0,20.0,8:00,42.34,335,0.796,266.66
2021.0,1.0,20.0,12:00,42.34,335,0.78925,264.39875
2021.0,1.0,20.0,16:00,42.34,335,0.7825000000000001,262.13750000000005
2021.0,1.0,20.0,20:00,42.33,333,0.77575,258.32475
2021.0,1.0,21.0,0:00,42.33,333,0.769,256.077
2021.0,1.0,21.0,4:00,42.32,330,0.76225,251.5425
2021.0,1.0,21.0,8:00,42.31,328,0.7555000000000001,247.80400000000003
2021.0,1.0,21.0,12:00,42.33,333,0.74875,249.33375
2021.0,1.0,21.0,16:00,42.34,335,0.742,248.57
2021.0,1.0,21.0,20:00,42.34,335,0.7352500000000001,246.30875000000003
2021.0,1.0,22.0,0:00,42.32,330,0.7285,240.405
2021.0,1.0,22.0,4:00,42.29,322,0.72175,232.4035
2021.0,1.0,22.0,8:00,42.29,322,0.7150000000000001,230.23000000000002
2021.0,1.0,22.0,12:00,42.29,322,0.70825,228.05650000000003
2021.0,1.0,22.0,16:00,42.29,322,0.7015,225.883
2021.0,1.0,22.0,20:00,42.29,322,0.69475,223.7095
2021.0,1.0,23.0,0:00,42.27,317,0.6880000000000001,218.096
2021.0,1.0,23.0,4:00,42.26,314,0.68125,213.9125
2021.0,1.0,23.0,8:00,42.27,317,0.6745,213.8165
2021.0,1.0,23.0,12:00,42.29,322,0.6677500000000001,215.01550000000003
2021.0,1.0,23.0,16:00,42.29,322,0.661,212.842
2021.0,1.0,23.0,20:00,42.29,322,0.65425,210.6685
2021.0,1.0,24.0,0:00,42.26,314,0.6475,203.315
2021.0,1.0,24.0,4:00,42.26,314,0.64075,201.1955
2021.0,1.0,24.0,8:00,42.26,314,0.634,199.076
2021.0,1.0,24.0,12:00,42.24,309,0.6356666666666667,196.42100000000002
2021.0,1.0,24.0,16:00,42.22,303,0.6373333333333333,193.112
2021.0,1.0,24.0,20:00,42.19,291,0.639,185.949
2021.0,1.0,25.0,0:00,42.18,288,0.6406666666666667,184.512
2021.0,1.0,25.0,4:00,42.17,285,0.6423333333333333,183.065
2021.0,1.0,25.0,8:00,42.16,283,0.644,182.252
2021.0,1.0,25.0,12:00,42.14,277,0.6456666666666667,178.84966666666668
2021.0,1.0,25.0,16:00,42.14,277,0.6473333333333333,179.31133333333332
2021.0,1.0,25.0,20:00,42.15,280,0.649,181.72
2021.0,1.0,26.0,0:00,42.13,275,0.6506666666666667,178.93333333333334
2021.0,1.0,26.0,4:00,42.12,272,0.6523333333333333,177.43466666666666
2021.0,1.0,26.0,8:00,42.11,270,0.654,176.58
2021.0,1.0,26.0,12:00,42.12,272,0.6556666666666667,178.34133333333335
2021.0,1.0,26.0,16:00,42.12,272,0.6573333333333333,178.79466666666667
2021.0,1.0,26.0,20:00,42.13,275,0.659,181.225
2021.0,1.0,27.0,0:00,42.12,272,0.6606666666666667,179.70133333333337
2021.0,1.0,27.0,4:00,42.12,272,0.6623333333333333,180.15466666666666
2021.0,1.0,27.0,8:00,42.12,272,0.664,180.608
2021.0,1.0,27.0,12:00,42.09,265,0.6656666666666667,176.4016666666667
2021.0,1.0,27.0,16:00,42.09,265,0.6673333333333333,176.84333333333333
2021.0,1.0,27.0,20:00,42.09,265,0.669,177.285
2021.0,1.0,28.0,0:00,42.09,265,0.6706666666666667,177.7266666666667
2021.0,1.0,28.0,4:00,42.09,265,0.6723333333333333,178.16833333333332
2021.0,1.0,28.0,8:00,42.09,265,0.674,178.61
2021.0,1.0,28.0,12:00,42.06,257,0.6534736842105263,167.94273684210526
2021.0,1.0,28.0,16:00,42.05,255,0.6329473684210527,161.40157894736845
2021.0,1.0,28.0,20:00,42.07,260,0.612421052631579,159.22947368421055
2021.0,1.0,29.0,0:00,42.04,253,0.5918947368421053,149.74936842105262
2021.0,1.0,29.0,4:00,42.04,253,0.5713684210526316,144.5562105263158
2021.0,1.0,29.0,8:00,42.05,255,0.5508421052631579,140.46473684210525
2021.0,1.0,29.0,10:00,42.03,251,0.5303157894736843,133.10926315789476
2021.0,1.0,29.0,12:00,42.03,251,0.5097894736842106,127.95715789473685
2021.0,1.0,29.0,16:00,42.03,251,0.48926315789473684,122.80505263157895
2021.0,1.0,29.0,20:00,42.04,253,0.4687368421052632,118.59042105263158
2021.0,1.0,30.0,0:00,42.03,251,0.4482105263157895,112.50084210526316
2021.0,1.0,30.0,4:00,42.03,251,0.4276842105263158,107.34873684210525
2021.0,1.0,30.0,8:00,42.04,253,0.4071578947368421,103.01094736842106
2021.0,1.0,30.0,12:00,42.03,251,0.38663157894736844,97.04452631578948
2021.0,1.0,30.0,16:00,42.04,253,0.3661052631578947,92.62463157894736
2021.0,1.0,30.0,20:00,42.04,253,0.34557894736842104,87.43147368421053
2021.0,1.0,31.0,0:00,42.03,251,0.32505263157894737,81.58821052631579
2021.0,1.0,31.0,4:00,42.02,248,0.30452631578947364,75.52252631578946
2021.0,1.0,31.0,8:00,42.02,248,0.284,70.43199999999999
2021.0,1.0,31.0,12:00,42.02,248,0.2851333333333333,70.71306666666666
2021.0,1.0,31.0,16:00,42.02,248,0.28626666666666667,70.99413333333334
2021.0,1.0,31.0,20:00,42.02,248,0.2874,71.2752
2021.0,2.0,1.0,0:00,42.02,248,0.2885333333333333,71.55626666666666
2021.0,2.0,1.0,4:00,41.98,240,0.28966666666666663,69.52
2021.0,2.0,1.0,8:00,41.97,238,0.2908,69.2104
2021.0,2.0,1.0,12:00,41.97,238,0.2919333333333333,69.48013333333333
2021.0,2.0,1.0,16:00,41.97,238,0.29306666666666664,69.74986666666666
